dim,dim_cn,decile,H,n,n_day,mean,median,exw,t,win,payoff,pf,p10,p90,nav_cagr,nav_mdd,nav_sharpe,nav_ann_arith,avg_holdings
ret60,过去60日涨幅,4,20,1029366,2791,0.012295957930699868,0.0,0.00016021298872746307,0.5079459100366691,0.49915676251207053,1.3134345830243765,1.3238176687754055,-0.11887721344828606,0.14891832321882248,0.15023236667891893,-0.5129512111869947,0.6080295558020602,0.18841439449883773,369.9021352313167
ret60,过去60日涨幅,5,1,1039165,2810,0.0006923362873162764,0.0,0.00011268691060780956,2.205242518998478,0.4834862606034653,1.079689804881298,1.0769867379841518,-0.02730378732085228,0.028512410447001455,0.14382317874354067,-0.5636891256581138,0.5929886353023717,0.18179143305927278,369.80960854092524
ret60,过去60日涨幅,5,5,1037046,2806,0.0033028638665180783,0.0,0.0003132904154826684,2.3744595319194555,0.4940311230167225,1.16384405219816,1.1672592560300212,-0.06041092425584793,0.06802722811698914,0.14382317874354067,-0.5636891256581138,0.5929886353023717,0.18179143305927278,369.80960854092524
ret60,过去60日涨幅,5,10,1034403,2801,0.006402502546080868,0.0,0.0003029699767631505,1.5712361368046994,0.4999260442980154,1.2107344273524814,1.232428990761526,-0.08538900315761566,0.09958509355783463,0.14382317874354067,-0.5636891256581138,0.5929886353023717,0.18179143305927278,369.80960854092524
ret60,过去60日涨幅,5,20,1029105,2791,0.012150865626330628,0.0,-0.00011379081021466362,-0.38615113582195393,0.4971776446523921,1.3153080594774282,1.3159356164901082,-0.11980196982622146,0.14935073256492615,0.14382317874354067,-0.5636891256581138,0.5929886353023717,0.18179143305927278,369.80960854092524
ret60,过去60日涨幅,6,1,1039936,2810,0.0006823538679126418,0.0,8.807841639072554e-05,1.8424951354946768,0.4818200350790818,1.0862476241198578,1.0729561771697937,-0.028355390764772892,0.029639176093041897,0.13727470888995197,-0.5572957619895708,0.5753374302699675,0.1757218517509204,370.08398576512457
ret60,过去60日涨幅,6,5,1037820,2806,0.003114846700474861,0.0,1.5366409321496065e-05,0.11828435839845738,0.49094351621668497,1.1647424200559677,1.152373053681961,-0.0626142144203186,0.06976746767759323,0.13727470888995197,-0.5572957619895708,0.5753374302699675,0.1757218517509204,370.08398576512457
ret60,过去60日涨幅,6,10,1035177,2801,0.006174012657573585,0.0,-2.4619772466625546e-05,-0.12954753361766724,0.4969536610647261,1.2102868970522305,1.2166678193780482,-0.088216832280159,0.10216783285140994,0.13727470888995197,-0.5572957619895708,0.5753374302699675,0.1757218517509204,370.08398576512457
ret60,过去60日涨幅,6,20,1029873,2791,0.011737200287945353,-0.0006349351606331766,-0.0005522438447674635,-1.9659912253628002,0.49381040186508435,1.312812127448277,1.2946409950733964,-0.12319698482751845,0.15241631865501404,0.13727470888995197,-0.5572957619895708,0.5753374302699675,0.1757218517509204,370.08398576512457
ret60,过去60日涨幅,7,1,1039705,2810,0.00066191133248024,0.0,6.411823116827954e-05,1.254971654883184,0.4786896283080297,1.0999738673517123,1.0666184660512759,-0.030107498168945312,0.0315451845526695,0.1300274723968058,-0.5941879925754766,0.5533523976105691,0.16981217358532505,370.0017793594306
ret60,过去60日涨幅,7,5,1037582,2806,0.0029023053588338498,-0.0007017253374215215,-0.00022150431838284147,-1.6168750190560583,0.4864203503915835,1.1695934046642673,1.1335237487589516,-0.0664303958415985,0.07336954474449157,0.1300274723968058,-0.5941879925754766,0.5533523976105691,0.16981217358532505,370.0017793594306
ret60,过去60日涨幅,7,10,1034938,2801,0.005620847215700742,-0.0008478263043798506,-0.0006505722018184501,-3.1102863295626544,0.4900593079005699,1.2146117577575357,1.1858025957717757,-0.09333334118127823,0.10647669732570653,0.1300274723968058,-0.5941879925754766,0.5533523976105691,0.16981217358532505,370.0017793594306
ret60,过去60日涨幅,7,20,1029635,2791,0.010743465423663586,-0.0025188892614096403,-0.0015943208865009176,-5.349804587062934,0.48682105794771935,1.3093041383606816,1.2546883683065744,-0.12944387793540954,0.15760862827301025,0.1300274723968058,-0.5941879925754766,0.5533523976105691,0.16981217358532505,370.0017793594306
ret60,过去60日涨幅,8,1,1039460,2810,0.0005033114819381416,-0.00044297352724242955,-9.776071263472369e-05,-1.4617135470686182,0.47495430319589016,1.1047310697264552,1.0459802737103097,-0.033112552389502524,0.0343872547149658,0.08431007881343255,-0.6261722448551439,0.417223912513741,0.12988541701862585,369.914590747331
ret60,过去60日涨幅,8,5,1037342,2806,0.0023154176072137872,-0.00206376682035625,-0.0008765790302919359,-5.043780886773716,0.47756959614090627,1.1772407876664481,1.0972406047006835,-0.07250121161341666,0.07861639335751533,0.08431007881343255,-0.6261722448551439,0.417223912513741,0.12988541701862585,369.914590747331
ret60,过去60日涨幅,8,10,1034688,2801,0.004490714729542859,-0.003129894146695733,-0.0019422731264212873,-7.575709599845237,0.47861674243830027,1.220691905704125,1.134993127913038,-0.10136643797159194,0.11333056837320346,0.08431007881343255,-0.6261722448551439,0.417223912513741,0.12988541701862585,369.914590747331
ret60,过去60日涨幅,8,20,1029400,2791,0.008936360423172963,-0.006269586272537708,-0.0035511909313611896,-9.885182062915945,0.4734369535651836,1.3160140129895586,1.1932570755610572,-0.1398846387863159,0.16716869175434113,0.08431007881343255,-0.6261722448551439,0.417223912513741,0.12988541701862585,369.914590747331
ret60,过去60日涨幅,9,1,1039672,2810,0.00030422928078349524,-0.0011820353101938963,-0.0003435836530390093,-3.348684503511252,0.4701925222570195,1.1131689906269966,1.0242414361901804,-0.037947621941566465,0.039170517772436145,0.017328589767212854,-0.7240656293310934,0.21556649854750162,0.06925422939734081,369.99003558718863
ret60,过去60日涨幅,9,5,1037552,2806,0.0013573238708797048,-0.004083046456798911,-0.001963440795635847,-7.813939131072013,0.46571834471910806,1.1866055888384293,1.0497049330604016,-0.08292023688554764,0.08779101297259333,0.017328589767212854,-0.7240656293310934,0.21556649854750162,0.06925422939734081,369.99003558718863
ret60,过去60日涨幅,9,10,1034897,2801,0.0029458178607008148,-0.006276151165366173,-0.0036472190889205503,-9.849253118706384,0.465478207009973,1.2248199664945019,1.0776414877814124,-0.11441646814346314,0.12434332817792892,0.017328589767212854,-0.7240656293310934,0.21556649854750162,0.06925422939734081,369.99003558718863
ret60,过去60日涨幅,9,20,1029607,2791,0.006276445399710567,-0.01111118495464325,-0.006584803433080746,-12.472220446394418,0.4590431106237623,1.3103180067785374,1.1193141355750322,-0.15688557624816893,0.1813937216997147,0.017328589767212854,-0.7240656293310934,0.21556649854750162,0.06925422939734081,369.99003558718863
ret60,过去60日涨幅,10,1,1041093,2810,-0.0004955974355906857,-0.0022222730331122875,-0.0011382359355493342,-5.572084934348484,0.4642044466728717,1.093788124085227,0.9707152923735769,-0.05142858624458313,0.05154634863138199,-0.17649454939759168,-0.9566605174577105,-0.34695977688542373,-0.12674339329958864,370.49572953736657
ret60,过去60日涨幅,10,5,1038968,2806,-0.0017922568951323238,-0.009852167218923569,-0.005102836731161847,-11.50384847758402,0.4419866636893533,1.1895673791725467,0.9512089659762819,-0.10989008322358132,0.11027076095342644,-0.17649454939759168,-0.9566605174577105,-0.34695977688542373,-0.12674339329958864,370.49572953736657
ret60,过去60日涨幅,10,10,1036307,2801,-0.0020639986960052105,-0.016064221039414406,-0.008632909258138453,-13.738762606005723,0.4348074460560432,1.2387072074744192,0.9588842139486511,-0.14713544249534607,0.15160498917102821,-0.17649454939759168,-0.9566605174577105,-0.34695977688542373,-0.12674339329958864,370.49572953736657
ret60,过去60日涨幅,10,20,1031011,2791,-0.0011943733642791993,-0.025994308292865753,-0.013897583981108049,-15.486300921416259,0.42512349528763516,1.3228347607510986,0.9824951714353791,-0.1960146576166153,0.21161587536334991,-0.17649454939759168,-0.9566605174577105,-0.34695977688542373,-0.12674339329958864,370.49572953736657
px_ma20_pct,距MA20,1,1,1049139,2861,0.0007410158504161812,0.0,0.00019265938727488935,1.2879856636852771,0.49308623547499425,1.0538507222194065,1.0675532827382812,-0.03346509262919426,0.03508768603205681,0.15722865891900462,-0.5849572488066442,0.5810055262261162,0.21517802959021526,366.7036001398113
px_ma20_pct,距MA20,1,5,1047023,2857,0.0034718531527557226,-0.0015954929403960705,0.00039562660034245576,1.1913389126842917,0.48276494403656844,1.2045760387479703,1.143157978536003,-0.0737923726439476,0.08467220515012745,0.15722865891900462,-0.5849572488066442,0.5810055262261162,0.21517802959021526,366.7036001398113
px_ma20_pct,距MA20,1,10,1044381,2852,0.006237671177390902,-0.002833892358466983,-5.735459368631547e-05,-0.13024934122195517,0.48113667330217613,1.2630114564182464,1.1845690307048884,-0.10283311456441879,0.12327659875154495,0.15722865891900462,-0.5849572488066442,0.5810055262261162,0.21517802959021526,366.7036001398113
px_ma20_pct,距MA20,1,20,1039092,2842,0.013138783349478973,-0.004219437949359417,0.00025392994165451805,0.428935997077541,0.4825155039207308,1.364509366420778,1.2820255326052155,-0.1428571492433548,0.18397275060415272,0.15722865891900462,-0.5849572488066442,0.5810055262261162,0.21517802959021526,366.7036001398113
px_ma20_pct,距MA20,2,1,1050576,2861,0.0006689565598748913,0.0,7.388093637499576e-05,0.7508887977074612,0.4904109745511034,1.0544562746800594,1.0688749057635643,-0.029535876587033272,0.030927796848118305,0.1329451240767403,-0.6131573713058522,0.5351309876237916,0.18535011725091793,367.2058720727019
px_ma20_pct,距MA20,2,5,1048454,2857,0.003352893009084909,-0.0006028615462128073,0.0003548980253943811,1.6743089752444904,0.48783923758219244,1.1867944034553628,1.154164930583204,-0.06610459834337234,0.07594936117529869,0.1329451240767403,-0.6131573713058522,0.5351309876237916,0.18535011725091793,367.2058720727019
px_ma20_pct,距MA20,2,10,1045813,2852,0.0066276632068049054,-0.0004346036002971232,0.00046581763569880766,1.6384358785967503,0.4921386519387309,1.2401913641005904,1.2192430819977391,-0.0932719513773918,0.11161056011915207,0.1329451240767403,-0.6131573713058522,0.5351309876237916,0.18535011725091793,367.2058720727019
px_ma20_pct,距MA20,2,20,1040516,2842,0.013832463530010315,-0.0009609732078388333,0.0010579427595876034,2.535400388107455,0.49372811182144244,1.3543837811240387,1.3328932859102032,-0.1290581002831459,0.16740670055150986,0.1329451240767403,-0.6131573713058522,0.5351309876237916,0.18535011725091793,367.2058720727019
px_ma20_pct,距MA20,3,1,1050845,2861,0.0007020485416350492,0.0,0.00010795979989932274,1.4486027210260797,0.4897097098049665,1.0568477028791112,1.0760791978245798,-0.0280898604542017,0.029375725612044334,0.14855448767988566,-0.6002986308621836,0.5855224696587074,0.19390807826519293,367.2998951415589
px_ma20_pct,距MA20,3,5,1048726,2857,0.003640071807166857,0.0,0.0006770542427738041,4.162939501042356,0.49433979895606667,1.1751694785287525,1.1767333810638307,-0.0628335066139698,0.07238143309950829,0.14855448767988566,-0.6002986308621836,0.5855224696587074,0.19390807826519293,367.2998951415589
px_ma20_pct,距MA20,3,10,1046082,2852,0.0071154408970377486,0.0005285685765556991,0.0010670046417182205,4.773133621332542,0.5007580667672324,1.224581976246876,1.2484433810644657,-0.08891012743115426,0.10671939626336098,0.14855448767988566,-0.6002986308621836,0.5855224696587074,0.19390807826519293,367.2998951415589
px_ma20_pct,距MA20,3,20,1040792,2842,0.014323958038260044,0.0005083930445834994,0.00164004899590474,4.720650131788324,0.5005601503470434,1.3456124725404237,1.3627667617216976,-0.12365325316786765,0.1600000098347664,0.14855448767988566,-0.6002986308621836,0.5855224696587074,0.19390807826519293,367.2998951415589
px_ma20_pct,距MA20,4,1,1050583,2861,0.000814207236927079,0.0,0.00023208914305713636,3.8346130991803054,0.4886829503237726,1.0710378169202441,1.090805671283138,-0.027331212908029555,0.0288065854460001,0.1880311418831413,-0.5295828642216089,0.6958806121497485,0.2250797192929061,367.20831876966093
px_ma20_pct,距MA20,4,5,1048464,2857,0.0039016422264667844,0.0,0.0009401433340963784,6.923883302164164,0.4987791664759114,1.1705606505718678,1.1955132799736334,-0.061068731173872945,0.07085346728563309,0.1880311418831413,-0.5295828642216089,0.6958806121497485,0.2250797192929061,367.20831876966093
px_ma20_pct,距MA20,4,10,1045811,2852,0.007547845154714215,0.0014513649512082338,0.0014543662635274855,7.481731786417131,0.505254773568073,1.224245810046136,1.2722287761650362,-0.0863422229886055,0.10450302809476852,0.1880311418831413,-0.5295828642216089,0.6958806121497485,0.2250797192929061,367.20831876966093
px_ma20_pct,距MA20,4,20,1040520,2842,0.0146165954867265,0.0018773818155750632,0.001995652910475696,6.506689724544045,0.5051983623572829,1.3370477137708836,1.3806333355273035,-0.12083022594451905,0.15684657543897626,0.1880311418831413,-0.5295828642216089,0.6958806121497485,0.2250797192929061,367.20831876966093
px_ma20_pct,距MA20,5,1,1050281,2861,0.0008406335494245142,0.0,0.00023315224202227633,4.552222429696938,0.4877713678529841,1.0775016871199787,1.0941630494721537,-0.027149368077516556,0.028846129775047302,0.19133924115643075,-0.5289517370515449,0.7140498366268593,0.2253466872494787,367.1027612722824
px_ma20_pct,距MA20,5,5,1048162,2857,0.003993966513867879,0.0004476066824281588,0.0009679221421304123,7.987109257729412,0.5006401682182716,1.1679325266548177,1.202352086844347,-0.06060604713857174,0.070270224660635,0.19133924115643075,-0.5289517370515449,0.7140498366268593,0.2253466872494787,367.1027612722824
px_ma20_pct,距MA20,5,10,1045516,2852,0.007649085543407888,0.0018247722182422876,0.001453953104882693,7.910022586191951,0.5074958202456968,1.2180518201436115,1.278191969442279,-0.0858856774866581,0.10326085612177849,0.19133924115643075,-0.5289517370515449,0.7140498366268593,0.2253466872494787,367.1027612722824
px_ma20_pct,距MA20,5,20,1040222,2842,0.014456884583842365,0.0020491979084908962,0.00170115710495157,5.928535547554262,0.5060650514986225,1.3302089802969757,1.3782576572583474,-0.12011172473430634,0.15513615012168885,0.19133924115643075,-0.5289517370515449,0.7140498366268593,0.2253466872494787,367.1027612722824
px_ma20_pct,距MA20,6,1,1051139,2861,0.0008600813994694348,0.0,0.00026326969515728417,5.055319252900364,0.485812057206516,1.0891676928121625,1.0943753710764261,-0.0277030847966671,0.029441560804843902,0.2021599670104035,-0.5169939898028136,0.748814081055073,0.23290984974745324,367.4026564138413
px_ma20_pct,距MA20,6,5,1049020,2857,0.003951193287470193,0.0,0.0008640510103591527,6.789203184188051,0.4993832338754266,1.1695679349137011,1.197153076030294,-0.06162465736269951,0.07104814425110813,0.2021599670104035,-0.5169939898028136,0.748814081055073,0.23290984974745324,367.4026564138413
px_ma20_pct,距MA20,6,10,1046372,2852,0.007689644057828754,0.0016920727211982012,0.0013683761601698367,7.102414797820249,0.5066209722737229,1.2206846602673973,1.275857229032495,-0.08692567050457001,0.104477658867836,0.2021599670104035,-0.5169939898028136,0.748814081055073,0.23290984974745324,367.4026564138413
px_ma20_pct,距MA20,6,20,1041081,2842,0.014003171289731959,0.0012284887488931417,0.0011409851991974547,3.9735757777341685,0.502665978919988,1.3308070316011211,1.3600950939061693,-0.12156210839748383,0.15599705278873444,0.2021599670104035,-0.5169939898028136,0.748814081055073,0.23290984974745324,367.4026564138413
px_ma20_pct,距MA20,7,1,1050827,2861,0.0008479070794544959,0.0,0.0002371847181578177,4.047405365396799,0.4814465178378553,1.1084776579959785,1.0887732249610278,-0.028999995440244675,0.030888093635439873,0.1957030545015681,-0.5041336357400635,0.7361414561953563,0.22635933155383545,367.2936036350926
px_ma20_pct,距MA20,7,5,1048706,2857,0.0037642159478609018,0.0,0.0005485929277083824,3.5992048350366774,0.4949232673408944,1.1759378090252461,1.1806213611632481,-0.06424389407038689,0.07274644821882248,0.1957030545015681,-0.5041336357400635,0.7361414561953563,0.22635933155383545,367.2936036350926
px_ma20_pct,距MA20,7,10,1046058,2852,0.007260118883812091,0.0005813360039610416,0.0007355972851484973,3.238951660015954,0.5009005236803313,1.226028813355899,1.2505909191771216,-0.08990173563361167,0.10647180154919625,0.1957030545015681,-0.5041336357400635,0.7361414561953563,0.22635933155383545,367.2936036350926
px_ma20_pct,距MA20,7,20,1040762,2842,0.013003051450600475,0.0,-5.3460662597391816e-05,-0.1644586799011391,0.495776171689589,1.3283128755276876,1.319894466678903,-0.12609237134456636,0.15895928591489797,0.1957030545015681,-0.5041336357400635,0.7361414561953563,0.22635933155383545,367.2936036350926
px_ma20_pct,距MA20,8,1,1050591,2861,0.0007594581386043558,0.0,0.00014162686545361676,1.8827127388147742,0.4751268571689649,1.1294242227921811,1.0733223153436642,-0.03130434826016426,0.03340425714850426,0.16835798054249085,-0.527341834667581,0.6644441331273647,0.2023626276663792,367.21111499475705
px_ma20_pct,距MA20,8,5,1048473,2857,0.003187769616910912,-0.0010649870382621884,-0.00011738473293363857,-0.6178721611173381,0.4849452489477554,1.187248022908463,1.1417035599002407,-0.06908897906541822,0.07692308723926544,0.16835798054249085,-0.527341834667581,0.6644441331273647,0.2023626276663792,367.21111499475705
px_ma20_pct,距MA20,8,10,1045823,2852,0.005947332554315754,-0.0013152174651622772,-0.0008005141505062818,-2.8930711812432226,0.4884564596494818,1.2277956133042884,1.1894014615254411,-0.09673843383789062,0.11095893979072571,0.16835798054249085,-0.527341834667581,0.6644441331273647,0.2023626276663792,367.21111499475705
px_ma20_pct,距MA20,8,20,1040524,2842,0.010522869771384962,-0.003766444278880954,-0.0028316037233077343,-7.40141631090596,0.48237810949098725,1.316676545609504,1.2382831464592523,-0.13521650582551956,0.16394214779138577,0.16835798054249085,-0.527341834667581,0.6644441331273647,0.2023626276663792,367.21111499475705
px_ma20_pct,距MA20,9,1,1050827,2861,0.000618746125177408,-0.0013333662645891309,-3.3410707261796716e-05,-0.31004263678646843,0.46626419001415076,1.1596091693171957,1.052283210280776,-0.03555551618337631,0.0381355881690979,0.11748447825534547,-0.5818544023098906,0.5165351766375343,0.15840679746001,367.2936036350926
px_ma20_pct,距MA20,9,5,1048707,2857,0.0021529358059425106,-0.003232708666473627,-0.0013558592470706422,-5.408992249518065,0.47047745461792473,1.2004393374205737,1.0841477860069322,-0.07804876863956452,0.08423604071140291,0.11748447825534547,-0.5818544023098906,0.5165351766375343,0.15840679746001,367.2936036350926
px_ma20_pct,距MA20,9,10,1046060,2852,0.003950598896592167,-0.004892393946647644,-0.003153127989756993,-8.606942298583286,0.47090224270118347,1.2335536518971384,1.1104385925872802,-0.10833332762122154,0.12000000476837158,0.11748447825534547,-0.5818544023098906,0.5165351766375343,0.15840679746001,367.2936036350926
px_ma20_pct,距MA20,9,20,1040767,2842,0.007045512640804895,-0.009370801970362663,-0.006870411234095637,-13.415320794943105,0.4631757156020512,1.3117516046665405,1.1403567378146569,-0.1507870614528656,0.17490488886833191,0.11748447825534547,-0.5818544023098906,0.5165351766375343,0.15840679746001,367.2936036350926
px_ma20_pct,距MA20,10,1,1052281,2861,-0.0008220325240332814,-0.0035090444143861532,-0.0014761816395229127,-7.373595137582528,0.44824623840970235,1.1444161787809308,0.9529498008187262,-0.051903136074543,0.05291006714105606,-0.23082775551783463,-0.9811306919327418,-0.5988538484598085,-0.20390509519941907,367.80181754631246
px_ma20_pct,距MA20,10,5,1050152,2857,-0.002579720224765386,-0.010988960973918438,-0.006067258114028737,-15.113240029734099,0.4331268235455439,1.2044195495740708,0.9296393429814364,-0.10890909284353256,0.10552502274513247,-0.23082775551783463,-0.9811306919327418,-0.5988538484598085,-0.20390509519941907,367.80181754631246
px_ma20_pct,距MA20,10,10,1047488,2852,-0.002874440577045314,-0.016014182940125465,-0.010004864415570138,-17.914868475355526,0.43094431630720353,1.2348489831462413,0.941852041161845,-0.14504172801971435,0.14384308457374576,-0.23082775551783463,-0.9811306919327418,-0.5988538484598085,-0.20390509519941907,367.80181754631246
px_ma20_pct,距MA20,10,20,1042195,2842,-0.002134797854089441,-0.02663043886423111,-0.0165638148102166,-20.92854206149406,0.41988879240449245,1.3313576971097356,0.9681575686495932,-0.19199997186660767,0.20379749834537506,-0.23082775551783463,-0.9811306919327418,-0.5988538484598085,-0.20390509519941907,367.80181754631246
px_ma60_pct,距MA60,1,1,1044804,2841,0.001097809044368898,0.0,0.0005674563741196053,3.89653786986256,0.49151419787826234,1.0962969201863368,1.1059493397651539,-0.03140702061355114,0.034206359088420873,0.2747537312796058,-0.5013184930640031,0.8444505425042389,0.31083087543211446,367.75923970432945
px_ma60_pct,距MA60,1,5,1042687,2837,0.005063498885282039,0.0,0.002098852557397547,6.188788496745024,0.4952099719282968,1.2241387716743708,1.2222309184196027,-0.06986442506313323,0.08351944983005527,0.2747537312796058,-0.5013184930640031,0.8444505425042389,0.31083087543211446,367.75923970432945
px_ma60_pct,距MA60,1,10,1040047,2832,0.009023039761922987,0.0,0.0028975606211032972,6.410596449053208,0.49877649760058923,1.2773228471446731,1.2864538620634254,-0.09788792133331298,0.12299469113349915,0.2747537312796058,-0.5013184930640031,0.8444505425042389,0.31083087543211446,367.75923970432945
px_ma60_pct,距MA60,1,20,1034766,2822,0.016394642235814594,0.0,0.003691984006368549,5.846446361354811,0.49939406590475527,1.3675469707109305,1.375280923220196,-0.13675717264413834,0.1823345273733139,0.2747537312796058,-0.5013184930640031,0.8444505425042389,0.31083087543211446,367.75923970432945
px_ma60_pct,距MA60,2,1,1046235,2841,0.0008499540423458204,0.0,0.0002877359633442226,2.9577059649029938,0.4917537646895774,1.0686107463167884,1.0919940947628266,-0.028114324808120712,0.02980131804943085,0.20072556526035923,-0.5230762225561689,0.7090505183135565,0.24107790007514704,368.26293558606125
px_ma60_pct,距MA60,2,5,1044117,2837,0.004254970901811719,0.0,0.0013174249504623757,5.992491058073714,0.498356027150214,1.1898671713801579,1.2085478669493677,-0.06272026598453521,0.07326731085777283,0.20072556526035923,-0.5230762225561689,0.7090505183135565,0.24107790007514704,368.26293558606125
px_ma60_pct,距MA60,2,10,1041467,2832,0.007951430688530603,0.0010632716584950686,0.0019508326904894035,6.317355102547095,0.5032689465916826,1.2446881696072363,1.2804834045324065,-0.08849560469388962,0.10850232988595965,0.20072556526035923,-0.5230762225561689,0.7090505183135565,0.24107790007514704,368.26293558606125
px_ma60_pct,距MA60,2,20,1036175,2822,0.014999946876986931,0.0008183227619156241,0.002429474465164296,5.397161202621734,0.5013969647984172,1.358602410528481,1.379642196340028,-0.12426612973213196,0.16346493661403644,0.20072556526035923,-0.5230762225561689,0.7090505183135565,0.24107790007514704,368.26293558606125
px_ma60_pct,距MA60,3,1,1046480,2841,0.0007308282301275661,0.0,0.00014916460831787347,2.027202474655922,0.48929649873862857,1.0611995391944653,1.0820808407903386,-0.027001798152923584,0.028340052999556064,0.16565060383668606,-0.5217590405865026,0.6355487247359787,0.20652280897427444,368.34917282646956
px_ma60_pct,距MA60,3,5,1044358,2837,0.0037814750412081535,0.0,0.0007354530072825357,4.365104780765371,0.4984363599455359,1.1696286876692235,1.191653441995329,-0.06052329987287521,0.06976742520928383,0.16565060383668606,-0.5217590405865026,0.6355487247359787,0.20652280897427444,368.34917282646956
px_ma60_pct,距MA60,3,10,1041718,2832,0.007264313831957249,0.001312337932176888,0.0010691697090252268,4.456816750953939,0.5043553053705513,1.22126935598503,1.2641457329682864,-0.08584367334842681,0.10375669747591018,0.16565060383668606,-0.5217590405865026,0.6355487247359787,0.20652280897427444,368.34917282646956
px_ma60_pct,距MA60,3,20,1036423,2822,0.014099752312090028,0.0014881170354783535,0.001327080947328189,3.6318323510068153,0.5038271053421238,1.332902139559329,1.3681205447045448,-0.12080535143613816,0.15584415197372437,0.16565060383668606,-0.5217590405865026,0.6355487247359787,0.20652280897427444,368.34917282646956
px_ma60_pct,距MA60,4,1,1046246,2841,0.0007938597776023363,0.0,0.00021424070867108813,3.546405998597455,0.4889251667389887,1.0685250085859643,1.0901908945330392,-0.026794258505105972,0.028205111622810364,0.18715650388547922,-0.5096796022328357,0.6993725949450146,0.22275062600043077,368.26680746216124
px_ma60_pct,距MA60,4,5,1044122,2837,0.003851321662415383,0.0,0.0008165454930967689,5.993736154743178,0.49897425779746046,1.171334512113558,1.1983425903804092,-0.0594141598790884,0.06896554678678513,0.18715650388547922,-0.5096796022328357,0.6993725949450146,0.22275062600043077,368.26680746216124
px_ma60_pct,距MA60,4,10,1041480,2832,0.007395742037990668,0.0015649221604689956,0.0011765299840600738,6.018864815271054,0.5061191765564389,1.2197963375889784,1.2731837129869492,-0.08444692194461823,0.10158134847879405,0.18715650388547922,-0.5096796022328357,0.6993725949450146,0.22275062600043077,368.26680746216124
px_ma60_pct,距MA60,4,20,1036192,2822,0.01416876344600725,0.0014881158713251352,0.0012616165865511984,4.014183306174431,0.503704911831012,1.3401527568410434,1.375766346871568,-0.11859356239438057,0.1532660022377968,0.18715650388547922,-0.5096796022328357,0.6993725949450146,0.22275062600043077,368.26680746216124
px_ma60_pct,距MA60,5,1,1045914,2841,0.000783492892385858,0.0,0.00019372064144812696,3.7168644366859565,0.4868105790724668,1.0756561740476902,1.0881563736491409,-0.02707538269460201,0.028485795669257644,0.1837113644350421,-0.5005714030349961,0.6985650722561243,0.21763360310805266,368.14994720168954
px_ma60_pct,距MA60,5,5,1043798,2837,0.003738678897260964,0.0,0.0006079271971909096,4.932730072877677,0.4979862003950956,1.168637040856305,1.1910933356980231,-0.05980067811906338,0.06912435591220856,0.1837113644350421,-0.5005714030349961,0.6985650722561243,0.21763360310805266,368.14994720168954
px_ma60_pct,距MA60,5,10,1041153,2832,0.007175284421880341,0.0014005922712385654,0.0008468786638683132,4.572743519793819,0.5048047693278509,1.215922936719039,1.262654553418126,-0.08474575728178024,0.1015624850988388,0.1837113644350421,-0.5005714030349961,0.6985650722561243,0.21763360310805266,368.14994720168954
px_ma60_pct,距MA60,5,20,1035857,2822,0.013849637495232393,0.0011199123691767454,0.0008524294740688792,2.9542023570302,0.5021996279409223,1.3359808181748514,1.3634325685805804,-0.11931701898574829,0.15308183729648592,0.1837113644350421,-0.5005714030349961,0.6985650722561243,0.21763360310805266,368.14994720168954
px_ma60_pct,距MA60,6,1,1046794,2841,0.0007822171839788279,0.0,0.00015106346904166217,3.056600441618557,0.4830549277126159,1.092671204796649,1.0849044016075053,-0.028003248013556,0.029605245403945445,0.17258104326587875,-0.5554736240626019,0.6722377009618321,0.20699632159484224,368.45969728968674
px_ma60_pct,距MA60,6,5,1044674,2837,0.003638187703073164,0.0,0.00045235629467739967,3.4965058504340822,0.4943532623574436,1.1763420368506203,1.180064312836529,-0.06194685697555542,0.07073956504464149,0.17258104326587875,-0.5554736240626019,0.6722377009618321,0.20699632159484224,368.45969728968674
px_ma60_pct,距MA60,6,10,1042026,2832,0.006870439947730811,0.0,0.0005004117339979248,2.700579778482099,0.4998061468715752,1.22247983717492,1.243230947709136,-0.08743837475776672,0.10341031104326248,0.17258104326587875,-0.5554736240626019,0.6722377009618321,0.20699632159484224,368.45969728968674
px_ma60_pct,距MA60,6,20,1036732,2822,0.012887921497433154,0.0,1.5197760492578142e-05,0.05498831786345782,0.49592083585729,1.333884643930128,1.3265980396515484,-0.12240546196699142,0.15499081164598474,0.17258104326587875,-0.5554736240626019,0.6722377009618321,0.20699632159484224,368.45969728968674
px_ma60_pct,距MA60,7,1,1046498,2841,0.0007967172902840093,0.0,0.00015318369369952554,2.6883522889961804,0.4792221294259521,1.112318615537571,1.0815523697244893,-0.029657108709216118,0.0315788995474577,0.1746997291078991,-0.5317354402033714,0.6838040880522508,0.20752503530551994,368.35550862372406
px_ma60_pct,距MA60,7,5,1044382,2837,0.003350741336777085,0.0,5.537424448938301e-05,0.3664888201875203,0.48925584699851205,1.1797391533632517,1.156743286090981,-0.06559140980243683,0.07381196990609169,0.1746997291078991,-0.5317354402033714,0.6838040880522508,0.20752503530551994,368.35550862372406
px_ma60_pct,距MA60,7,10,1041726,2832,0.00616716318331382,0.0,-0.0004187116065924634,-1.8664656961078896,0.49280137003396285,1.2222355032434948,1.206329355928375,-0.09201391786336899,0.106833815574646,0.1746997291078991,-0.5317354402033714,0.6838040880522508,0.20752503530551994,368.35550862372406
