label,dim,grp,n,mean1,median1,win1,ex1,exw1,t1,ndays1,mean5,median5,win5,ex5,exw5,t5,ndays5,mean20,median20,win20,ex20,exw20,t20,ndays20,mean60,median60,win60,ex60,exw60,t60,ndays60
vr20m,规模D6,Q5(高),209202,-0.00016041220806073397,-0.0022253338247537613,0.4535233888777354,-0.0006560990586876869,-0.000639482750557363,-4.881656426354863,2831,-0.00027749367291107774,-0.006029680371284485,0.4511190141585644,-0.003046236699447036,-0.0033186282962560654,-12.6366996393559,2831,0.002178796799853444,-0.014760132879018784,0.44545941243391557,-0.008863495662808418,-0.009229926392436028,-19.725607338260225,2831,0.013001100160181522,-0.032955069094896317,0.42405975369674703,-0.016453372314572334,-0.016587408259510994,-25.389981000906545,2791
vr20m,规模D7,Q5(高),205135,-0.0002355411124881357,-0.0024450039491057396,0.45245813732420115,-0.0008479957468807697,-0.0008086588932201266,-5.621446838455566,2831,-0.0010595222702249885,-0.0067934198305010796,0.44821702781095374,-0.0039796470664441586,-0.004002698231488466,-14.264667747874746,2831,-0.0006425792234949768,-0.01800004579126835,0.43616642698710606,-0.011439558118581772,-0.011905815452337265,-23.814142802373848,2831,0.007269585505127907,-0.03971124440431595,0.4121205482725829,-0.021549703553318977,-0.022086894139647484,-29.391255348313475,2791
vr20m,规模D8,Q5(高),201604,-0.00034747686004266143,-0.002554297214373946,0.4529820836888157,-0.0008958925027400255,-0.0008832349558360875,-5.428720724299881,2831,-0.0021195891313254833,-0.007728329859673977,0.44431658102021787,-0.004778538830578327,-0.0051638344302773476,-16.30962144665238,2831,-0.0022414487320929766,-0.02061856910586357,0.43037836550862085,-0.013356191106140614,-0.014290597289800644,-24.175974047863438,2831,0.0024943696334958076,-0.045506931841373444,0.4046495615722646,-0.026627499610185623,-0.027615787461400032,-31.037141392386758,2791
vr20m,规模D9,Q5(高),194488,-0.0005204849876463413,-0.0025290767662227154,0.45379149356258486,-0.0010911603458225727,-0.0010566222481429577,-5.700784815412262,2831,-0.002504676580429077,-0.008688528090715408,0.44060301920941136,-0.005338835064321756,-0.005623959936201572,-15.036753578833265,2831,-0.003949318081140518,-0.02272731438279152,0.4252807371148863,-0.01537288073450327,-0.016299838200211525,-23.200168391485903,2831,-0.0022796750999987125,-0.0501992367208004,0.39810712635955153,-0.03086407668888569,-0.032943204045295715,-30.916991541198414,2791
vr20m,规模D10,Q5(高),180377,-4.546913260128349e-05,-0.001957531552761793,0.4633850213719044,-0.0006609378033317626,-0.0009441176080144942,-3.7590513780386328,2831,-0.001158578204922378,-0.007704167161136866,0.4482666858856728,-0.004331315401941538,-0.005801426712423563,-11.294849449117791,2831,-0.002523940522223711,-0.022407718002796173,0.4290402878415763,-0.01463121548295021,-0.018468640744686127,-18.34975401580336,2831,-0.006261449307203293,-0.053758781403303146,0.39439017630389656,-0.03501328080892563,-0.04002419859170914,-26.248169270572326,2791
volz20,规模D1,Q5(高),242347,0.0013278998667374253,0.0,0.4777529740413539,0.0006276760250329971,0.0003419147396925837,2.0660371636372523,2831,0.005648342426866293,0.0,0.49773259004650355,0.002659326186403632,0.0020109093748033047,5.24268358147697,2831,0.024699045345187187,0.004958633333444595,0.5184797005946019,0.013482077047228813,0.01074580941349268,12.919632598716905,2831,0.05921829119324684,0.007985197007656097,0.5198072917762396,0.03275894746184349,0.030908090993762016,24.665728364450057,2791
volz20,规模D2,Q5(高),224887,0.0008150942740030587,-0.0007961711380630732,0.4685508722158239,0.00021533991093747318,0.00020904155098833144,1.6558459849104483,2831,0.004093628376722336,-0.000580960011575371,0.48724915179623546,0.0011162117589265108,0.0007893040892668068,2.8089595167693915,2831,0.01651717908680439,0.0012330280151218176,0.5025057028641051,0.005733713041990995,0.00524350069463253,10.33928063108867,2831,0.04332229867577553,-0.0016286969184875488,0.49416271847301246,0.01483536884188652,0.015605069696903229,19.020615727011855,2791
volz20,规模D3,Q5(高),216878,0.00037733971839770675,-0.0013495220337063074,0.4617987993249661,-0.0002358672209084034,-0.0002557019470259547,-2.0532160114882174,2831,0.002552823396399617,-0.002488840837031603,0.4734551222346204,-0.0003670408041216433,-0.0005116919055581093,-2.012735049408868,2831,0.012523923069238663,-0.002518116030842066,0.4872647294792464,0.0016334297833964229,0.001768611604347825,3.9070557215565125,2831,0.034590184688568115,-0.010055923834443092,0.473122784553898,0.00575835769996047,0.00686317402869463,9.223765558415922,2791
volz20,规模D4,Q5(高),211780,0.0003537994052749127,-0.0016474841395393014,0.4585182736802342,-0.00024948170175775886,-0.00015113937843125314,-1.2408574183862398,2831,0.001702220644801855,-0.0034039269667118788,0.4672159788459722,-0.0012670328142121434,-0.0012258354108780622,-5.062317284970694,2831,0.009043151512742043,-0.007181399501860142,0.46867976201718764,-0.0018497456330806017,-0.0016024073120206594,-3.8029415543613343,2831,0.027278011664748192,-0.01751682162284851,0.4553772542891182,-0.0018412199569866061,-0.0007513171876780689,-1.1214302035051118,2791
volz20,规模D5,Q5(高),208438,0.0001239473494933918,-0.0018903182353824377,0.4567161458083459,-0.0004869969852734357,-0.0004552641185000539,-3.7566368957674023,2831,0.0008343056542798877,-0.0045871427282691,0.45948435506001784,-0.0020563818980008364,-0.0020971132908016443,-8.504948183817124,2831,0.006250579841434956,-0.010204063728451729,0.45967146105796447,-0.004626057110726833,-0.0045412625186145306,-10.213541238971807,2831,0.021419180557131767,-0.02447061613202095,0.4415473046145704,-0.007898406125605106,-0.006998769473284483,-10.831882525676503,2791
volz20,规模D6,Q5(高),203600,-0.00010862438648473471,-0.002087653148919344,0.45516699410609035,-0.0006177996401675045,-0.0005735059385187924,-4.432315200327865,2831,-0.000135598995257169,-0.005597923882305622,0.45391453831041256,-0.0029135269578546286,-0.003158706007525325,-12.139929698714216,2831,0.0027634380385279655,-0.013461562804877758,0.4494302554027505,-0.008539318107068539,-0.008847443386912346,-18.76567540080774,2831,0.013905216008424759,-0.0310262069106102,0.42769908529395534,-0.016055947169661522,-0.01612776704132557,-24.24996181646757,2791
volz20,规模D7,Q5(高),199219,-0.00020076322834938765,-0.002304153284057975,0.4536464895416602,-0.0008026186842471361,-0.000760323484428227,-5.3329383550601515,2831,-0.0007041201461106539,-0.0062112268060445786,0.4519950406336745,-0.003747023409232497,-0.0037690692115575075,-13.490935031860483,2831,0.00011774663289543241,-0.01686932146549225,0.4400032125449882,-0.010902779176831245,-0.011276457458734512,-22.26872016022394,2831,0.0086323581635952,-0.03753169625997543,0.41629599262068256,-0.020321233198046684,-0.02075670287013054,-27.59203415436357,2791
volz20,规模D8,Q5(高),195895,-0.00022499595070257783,-0.002423311350867152,0.45443732611858395,-0.0007659965776838362,-0.0007246428867802024,-4.5426243997414275,2831,-0.0015489624347537756,-0.006993000395596027,0.44838816713035046,-0.004319421947002411,-0.004577608313411474,-14.370328095850814,2831,-0.0011785227106884122,-0.01910828799009323,0.4351770080910692,-0.012559850700199604,-0.013313514180481434,-22.493744032634552,2831,0.004338700789958239,-0.04325725510716438,0.409390625,-0.025151913985610008,-0.02610117569565773,-28.580879639487584,2791
